Race,DrInMyBase,AllLing,EmBaseLing,EmFrontLing,MyBaseLing,MyFrontLing,OtherLing,Time,AllHat,AllHatCom,AllHatUnCom,EmBaseHat,EmBaseHatCom,EmBaseHatUnCom,EnFrontHat,EnFrontHatCom,EnFrontHatUnCom,NearMeHat,NearMeHatCom,NearMeHatUnCom,EmGas,MyBaseEmGas,EmIsClose,CheckEmBase,HatBefore3M,FrontHatHP
0,0,0,0,0,0,0,0,3408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,4212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,2,0,0,4236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,2,0,0,4248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,2,0,0,4260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,0,6,0,0,4272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,0,6,0,0,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,0,6,0,1,4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,6,0,2,4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,6,0,2,4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,6,0,2,4332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,6,0,2,4344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,6,0,2,4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,6,0,2,4368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,6,0,2,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,5,0,2,4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,5,0,2,4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,5,0,2,4416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,5,0,2,4428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,5,0,2,4440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,5,0,2,4452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,5,0,2,4464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,5,0,2,4476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,5,0,2,4488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,5,0,2,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,5,0,2,4512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,5,0,2,4524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,4,0,2,4536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,3,0,2,4548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,3,0,2,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,3,0,2,4572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,3,0,2,4584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,3,0,3,4596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,2,3,4608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,2,3,4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,2,3,4632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,2,3,4644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,2,3,4656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,2,3,4668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,2,3,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,2,3,4692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,2,3,4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,5,4716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,5,4728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,5,4740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,5,4752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,5,4764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,5,4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,5,4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,5,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,5,4812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,5,4824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,5,4836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,5,4848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,5,4860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,4,4872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,4,4884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,4,4896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,4,4908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,4,4920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,4,4932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,4,4944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,4,4956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,4,4968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,0,4,4980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,1,3,4992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,1,3,5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,1,3,5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,1,3,5028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,1,3,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,1,3,5052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,1,3,5064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,1,3,5076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,1,3,5088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,1,3,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,1,3,5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,1,3,5124,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,1,3,5136,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,1,3,5148,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,1,3,5160,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,1,3,5172,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,1,3,5184,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,0,1,3,5196,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,1,0,3,5208,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,1,0,3,5220,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,1,0,3,5232,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,1,0,3,5244,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,1,0,3,5256,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,1,0,3,5268,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,1,0,3,5280,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,1,0,3,5292,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,1,0,3,5304,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,1,0,3,5316,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,1,0,3,5328,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,1,0,3,5340,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,0,1,3,5352,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,0,1,3,5364,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,0,1,3,5376,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,0,1,3,5388,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,0,1,3,5400,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,0,1,3,5412,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,0,1,3,5424,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,0,1,3,5436,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,0,1,3,5448,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,0,1,3,5460,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,0,1,3,5472,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,0,1,3,5484,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,0,1,3,5496,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,0,1,3,5508,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,0,1,3,5520,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0
0,0,9,0,0,0,1,3,5532,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,9,0,0,0,1,3,5544,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,9,0,0,0,1,3,5556,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,9,0,0,0,1,3,5568,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,9,0,0,0,1,3,5580,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,9,0,0,0,1,3,5592,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,9,0,0,0,1,3,5604,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,9,0,0,0,1,3,5616,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,9,0,0,0,1,3,5628,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,9,0,0,0,1,3,5640,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,9,0,0,0,1,3,5652,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,9,0,0,0,1,3,5664,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,9,0,0,0,1,3,5676,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,9,0,0,0,1,3,5688,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,9,0,0,0,1,3,5700,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,9,0,0,0,1,3,5712,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,9,0,0,0,1,3,5724,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,9,0,0,0,1,3,5736,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,10,0,0,3,0,2,5748,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,10,0,0,3,0,2,5760,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,10,0,0,2,1,2,5772,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,10,0,0,0,3,2,5784,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,10,0,0,0,3,2,5796,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,10,0,0,0,2,2,5808,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
0,0,10,0,0,0,2,2,5820,3,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0
